SP ID,EgoNetworksCombined,Full Name,Occupation,Political rank,Military rank,Aristo title,Clerical title,Knowledge Network,Social Network,Professional Network,Religious Network,Academies,Royal Academy,Institut de France,Academy_single,Academiy_single_provincial,Salons,Freemason,Jacobin,SociÈtÈ des Trente,Lodge,GenderGroup,Nationality,Birth Year,Death Year,Birth City,Birth Country,Death City,Death Country,LockeNet,ASmithNet,VoltaireNet,RousseauNet,D'AlembertNet,HumeNet,BenthamNet,Column6,Wikipedia Image Link,VIAF ID,VIAF URL,RecipientLetterCount by EE ID,AuthorLetterCount by EE ID,Total Letters
1048,Encyclopedistes,Jean-Henri-Nicolas Bouillet,"physician, professor",consul-maire,,,,Sciences_Medicine,Government,"Medical, Education",,"AcadÈmie des sciences, Academy of BÈziers",,,,,,,,,,Male,French,1729,1790,BÈziers,France,BÈziers,France,,,,,,,,,,,,,,
1049,Encyclopedistes,Antoine-Joseph Brisson,pensionnaire royal,,,,,"Letters, Political Economy",Government,Legal,,"Lyon, Villefranche et Berne",,,,,,,,,,Male,French,1728,,Paris,France,,,,,,,,,,,,,,,,
1050,Encyclopedistes,BrullÈ,printing shop foreman,,,,,Letters,,Publishing,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1051,Encyclopedistes,Jean-François-Henry Collot,"commissaire des guerres, lawyer",,,,,Political Economy,Military,Legal,,,,,,,,,,,,Male,French,1716,1804,Pont d'Arches,France,Ch‚lons-sur-Marne,France,,,,,,,,,,,,,,
1052,Encyclopedistes,De Compt,curÈ,,,,curÈ,Letters,,,Catholic_Clergy,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1053,Encyclopedistes,Louis-Jean-Marie Daubenton,"scholar,professor,government counselor",,,,,Sciences_Natural,"Government, Elite",Education,,"AcadÈmie des sciences, Royal Society, AcadÈmie d'agriculture de France, AthÈnÈe de Paris, SociÈtÈ philomathique de Paris",Yes,Yes,,,,,,,,Male,French,1716,1800,Montbard,France,Paris,France,,,,,,,,,,,,,,
1054,Encyclopedistes,Pierre Daubenton,"arborist,municipal functionary,government fucntionary,farmer",,,,,Sciences_Natural,Government,Gardening-farming,,,,,,,,,,,,Male,French,1703,1776,Montbard,France,Montbard,France,,,,,,,,,,,,,,
1055,Encyclopedistes,Michel-Antoine David,bookseller,,,,,Letters,,Publishing,,,,,,,,,,,,Male,French,1707,1769,Paris,France,Paris,France,,,,,,,,,,,,,,
1056,Encyclopedistes,Jacques Philippe-Augustin Douchet,"professor,lawyer",,,,,Letters_Literary,Government,"Education, Legal",,,,,,,,,,,,Male,French,,,Arras,France,,,,,,,,,,,,,,,,
1057,Encyclopedistes,Dufour,encyclopediste,,,,,"Letters, Political Economy",,,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1058,Encyclopedistes,Nicolas Luton Durival,"writer,local functionary",,,,,"Letters_Literary, Political Economy",Government,,,"Academy of Stanislas, SociÈtÈ royale des Sciences et Belles-Lettres de Nancy",,,,,,,,,,Male,French,1713,1795,Commercy,France,Heillecourt,France,,,,,,,,,,,,,,
1059,Encyclopedistes,Marc-Antoine Eidous,translator,,,,,"Sciences_Mathematical, Letters",Military,Other,,,,,,,,,,,,Male,French,1710,,Marseille,France,,,,,,,,,,,,,,,,
1060,Encyclopedistes,Joachim Faiguet de Villeneuve,"writer,merchant,functionary",,,,,,"Government, Court","Trade-merchant, Finance-banking",,,,,,,,,,,,Male,French,1703,1780,Moncontour,France,,,,,,,,,,,,,,,,
1061,Encyclopedistes,François VÈron de Fortbonnais,"writer,ecoomist,businessman,royal functionary",,,,,"Letters_Literary, Political Economy",Government,,,,,Yes,,,,,,,,Male,French,1722,1800,Le Mans,France,Paris,France,,,,,,,,,,,,,,
1062,Encyclopedistes,Henri Fouquet,"doctor,professor",,,,,Sciences_Medicine,,"Medical, Education",,"AcadÈmie des sciences, SociÈtÈ royale des sciences de Montpellier",,,,,,,,,,Male,French,1727,1806,Montpellier,France,Montpellier,France,,,,,,,,,,,,,,
1063,Encyclopedistes,Genson,blacksmith,,,,,Sciences,Court,Artisan,,,,,,,,,,,,Male,French,1750,1777,,,,,,,,,,,,,,,,,,
1064,Encyclopedistes,Louis-Jacques Goussier,"technician,artist",,,,,Sciences_Mathematical,,"Artist, Artisan, Education",,,,,,,,,,,,Male,French,1722,1799,Paris,France,Paris,France,,,,,,,,,,,,,,
1065,Encyclopedistes,Philibert Gueneau de Montbeillard,"scholar,writer,rural property owner",,,,,"Letters_Philosophical, Sciences_Natural","Nobility, Elite",Legal,,AcadÈmie of Dijon,,,,,,,,,,Male,French,1720,1785,Semur-en-Auxois,France,Semur-en-Auxois,France,,,,,,,,,,,,,,
1066,Encyclopedistes,François Jacques Guillotte,police officer,,,,,Sciences_Natural,"Military, Government",,,,,,,,,,,,,Male,French,,1766,,,Paris,France,,,,,,,,,,,,,,
1067,Encyclopedistes,Jean-…tienne Ligenza Kurdwanowski,"officer,courtier","capitaine, commandant de bataillon, lieutenant-colonel",,,,Sciences_Mathematical,"Court, Military, Nobility, Elite",,,Berlin Academy,,,,,,,,,,Male,"Polish, French",1680,1780,RadzanÙw,Poland,LunÈville,France,,,,,,,,,,,,,,
1068,Encyclopedistes,La BassÈe,encyclopedist,,,,,Letters,,,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1069,Encyclopedistes,Jean-Baptiste de La Chapelle,"mathematician,teacher",,,,abbÈ,"Sciences_Mathematical, Sciences_Natural",,Education,Catholic_Clergy,"Royal Society, Academy of Rouen, Academy of Dijon",,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1070,Encyclopedistes,Antoine-Claude-Pierre Masson de La Motte Conflans,"lawyer,provincial functionary",maire,,,,Political Economy,Government,Legal,,SociÈtÈ littÈraire de Ch‚lons-sur-Marne,,,Yes,Yes,,,,,,Male,French,1727,1801,Vertus,France,Vertus,France,,,,,,,,,,,,,,
1071,Encyclopedistes,Paul Landois,"writer,lawyer",,,,,Letters_Literary,,"Legal, Cultural",,,,,,,,,,,,Male,French,,,Paris,France,,,,,,,,,,,,,,,,
1072,Encyclopedistes,Guillaume Le Blond,"teacher,tutor,author of handbooks",,,,,Sciences_Mathematical,Government,Education,,,,,,,,,,,,Male,French,1707,1781,Paris,France,Versailles,France,,,,,,,,,,,,,,
1073,Encyclopedistes,AndrÈ Lefebvre,tutor,,,,,"Letters_Philosophical, Letters_Literary",,"Legal, Education",,,,,,,,,,,,Male,French,1718,1768,Troyes,France,Paris,France,,,,,,,,,,,,,,
1074,Encyclopedistes,Louis-Guillaume Le Monnier,"physician,courtier,teacher,scholar",,,,,"Sciences_Natural, Sciences_Mathematical","Court, Government",Education,,"AcadÈmie des sciences, Royal Society",Yes,Yes,,,,,,,,Male,French,1717,1799,Paris,France,Montreuil,France,,,,,,,,,,,,,,
1075,Encyclopedistes,Jean-Baptiste-Pierre Le Romain,"engineer,encyclopedist",,,,,"Sciences_Natural, Political Economy",,Other,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1076,Encyclopedistes,Charles Le Roy,"physician,professor,scholar",,,,,"Sciences_Medicine, Sciences_Natural",,"Medical, Education",,"AcadÈmie des sciences, Royal Society, SociÈtÈ royale de MÈdecine de Paris",,,,,,,,,,Male,French,1726,1779,Paris,France,Paris,France,,,,,,,,,,,,,,
1077,Encyclopedistes,"Claude-François- Adrien, marquis de Lezay-MarnÈsia","writer,officer,farmer,politician",,,marquis,,"Letters_Literary, Sciences_Natural, Political Economy","Nobility, Government, Military, Elite",Gardening-farming,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1078,Encyclopedistes,Antoine Louis,surgeon,,,,,Sciences_Medicine,Elite,Medical,,AcadÈmie royale de chirurgie,,,,,,,,,,Male,French,1723,1792,Metz,France,Paris,France,,,,,,,,,,,,,,
1079,Encyclopedistes,J.R. Lucotte,"artist,technician,architect",,,,,Letters,,"Artist, Architecture",,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1080,Encyclopedistes,Magimel,goldsmith,,,,,Sciences_Natural,,Artisan,,,,,,,,,,,,Male,French,,,Paris,France,,,,,,,,,,,,,,,,
1081,Encyclopedistes,Edme-François Mallet ,"priest,writer,tutor,professor",,,,abbÈ,"Letters_Literary, Letters_Religious, Political Economy",Elite,Education,Catholic_Clergy,,,,,,,,,,,Male,French,1713,1755,Melun,France,Ch‚teaurenard,France,,,,,,,,,,,,,,
1082,Encyclopedistes,Paul-Jacques Malouin,"physician,professor",,,,,"Sciences_Medicine, Sciences_Natural",Court,"Medical, Education",,,,,,,,,,,,Male,French,1701,1778,Caen,France,Versailles,France,,,,,,,,,,,,,,
1083,Encyclopedistes,Charles Millot,priest,,,,curÈ,Letters_Philosophical,,,Catholic_Clergy,SociÈtÈ littÈraire de Ch‚lons-sur-Marne,,,,,,,,,,Male,French,1717,1769,,,Brabant-le-Roi,France,,,,,,,,,,,,,,
1084,Encyclopedistes,Monnoye,encyclopedist,,,,,Sciences_Natural,,,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1085,Encyclopedistes,Didier-François d'Ardais de Montamy,"maître d'hÙtel,ceramist",,,,,"Sciences_Natural, Letters","Court, Nobility",Artisan,,,,,,,,,,,,Male,French,1702,1765,Caen,France,Paris,France,,,,,,,,,,,,,,
1086,Encyclopedistes,Antoine Gautier de Montdorge,"financier,royal functionary,writer",,,,,"Sciences_Natural, Letters_Literary",Government,Finance-banking,,Academy of Lyon,,,,,,,,,,Male,French,1701,1768,Lyon,France,Paris,France,,,,,,,,,,,,,,
1087,Encyclopedistes,Jean-Denis de Montlovier,officer,,,,,Letters_Literary,"Military, Nobility",Legal,,,,,,,,,,,,Male,French,1733,1804,Valence,France,Dagues,France,,,,,,,,,,,,,,
1088,Encyclopedistes,Sauveur-François Morand,"surgeon,scholar,professor",,,,,"Sciences_Medicine, Sciences_Natural",Elite,"Medical, Education",,"AcadÈmie des sciences, Royal Society, AcadÈmie royale de chirurgie",,,,,,,,,,Male,French,1695,1773,Paris,France,Paris,France,,,,,,,,,,,,,,
1089,"Encyclopedistes, Stael",Louis Necker de Germanie,"professor,businessman",,,,,Sciences_Natural,Elite,"Education, Finance-banking",,AcadÈmie des sciences,,,,,Stael,,,,,Male,Swiss,1730,1804,Gevena,Switzerland,Gevena,Switzerland,,,,,,,,,,,,,,
1090,Encyclopedistes,Michal Kazimierz Oginsky,aristocrat,,,"comte, prince",,Letters,"Elite, Nobility, Court, Military","Cultural, Artist",,,,,,,,,,,,Male,Polish,1728,1800,Warsaw,Poland,Warsaw,Poland,,,,,,,,,,,,,,
1091,Encyclopedistes,Paillasson,"expert on writing and calligraphy,poet",,,,,Letters_Literary,,Cultural,,,,,,,,,,,,Male,French,,1789,,,,,,,,,,,,,,,,,,
1092,Encyclopedistes,Jean-Baptiste Michel Papillon,engraver,,,,,Letters,,"Artist, Artisan",,SociÈtÈ acadÈmique des Arts,,,,,,,,,,Male,French,1698,1776,Paris,France,Paris,France,,,,,,,,,,,,,,
1093,Encyclopedistes,Jean-Baptiste Paris de Meysieu,specialist on educational administration,,,,,,"Nobility, Government, Elite","Legal, Education",,,,,,,,,,,,Male,French,1718,1778,Paris,France,Paris,France,,,,,,,,,,,,,,
1094,Encyclopedistes,Antoine Penchenier,physician,,,,,Sciences_Medicine,,"Medical, Education",,,,,,,,,,,,Male,French,,1761,,,MontÈlimar,France,,,,,,,,,,,,,,
1095,Encyclopedistes,Jean PestrÈ,"priest,tutor",,,,abbÈ,"Letters_Philosophical, Letters",,Education,Catholic_Clergy,,,,,,,,,,,Male,French,1723,1821,Saint-Geniez d'Olt,France,Paris,France,,,,,,,,,,,,,,
1096,Encyclopedistes,Antoine Petit,"physician,professor",,,,,Sciences_Medicine,Court,"Medical, Education",,AcadÈmie des sciences,,,,,,,,,,Male,French,1722,1794,OrlÈans,France,OrlÈans,France,,,,,,,,,,,,,,
1097,Encyclopedistes,"Prades, abbÈ Jean Martin de",priest,,,,,,Nobility,,Catholic_Clergy,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1098,Encyclopedistes,Rallier Des Ourmes,judge,,,,,"Sciences_Mathematical, Letters_Religious, Letters_Antiquarian","Government, Nobility",Legal,,SociÈtÈ d'Agriculture de Commerce et des Arts de Bretagne,,,,,,,,,,Male,French,1701,1771,VitrÈ,France,VitrÈ,France,,,,,,,,,,,,,,
1099,Encyclopedistes,Didier Robert De Vaugondy,geographer,,,,,Sciences_Natural,Court,,,,,,,,,,,,,Male,French,1723,1786,Paris,France,Paris,France,,,,,,,,,,,,,,
1100,Encyclopedistes,Jean Romilly,"clockmaker,bookseller,editor",,,,,,,"Artisan, Publishing, Cultural",,,,,,,,,,,,Male,Swiss,1714,1794,,,,,,,,,,,,,,,,,,
1101,Encyclopedistes,Antoine de Seguiran,encyclopedist,,,chevalier,,Letters_Philosophical,"Nobility, Military",,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1102,Encyclopedistes,Pierre Augustin Boissier de la Croix de Sauvages,"scholar,professor,priest",,,,abbÈ,"Letters_Literary, Sciences_Natural",Nobility,Education,Catholic_Clergy,"SociÈtÈ scientifique et littÈraire d'Alais, SociÈtÈ royale des sciences de Montpellier",,,,,,,,,,Male,French,1710,1795,Aies,France,Aies,France,,,,,,,,,,,,,,
1103,Encyclopedistes,Pierre Soubeyran,"artist,engraver,school administrator,architect",,,,,Sciences,,"Artist, Artisan, Education, Architecture",,AcadÈmie des sciences,,,,,,,,,,Male,Swiss,1709,1775,Genevra,Switzerland,Genevra,Switzerland,,,,,,,,,,,,,,
1104,Encyclopedistes,Pierre Tarin,"scholar,probably a physician",,,,,Sciences_Medicine,,Medical,,,,,,,,,,,,Male,French,1721,1793,Courtenay,France,Courtenay,France,,,,,,,,,,,,,,
1105,Encyclopedistes,Thomas,encyclopedist,,,,,Letters,,,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1106,Encyclopedistes,Urbain de Vandenesse,physician,,,,,Sciences_Medicine,,Medical,,,,,,,,,,,,Male,French,,1753,,,,,,,,,,,,,,,,,,
1107,Encyclopedistes,Gabriel-François Venel,"scholar,physician,professor",,,,,"Sciences_Medicine, Sciences_Natural",,"Education, Medical",,SociÈtÈ royale des sciences de Montpellier,,,,,,,,,,Male,French,1723,1775,Tourbes,France,Montpellier,France,,,,,,,,,,,,,,
1108,Encyclopedistes,"Villiers, Jacques-François de","physician,writer",,,,,"Sciences_Natural, Sciences_Medicine",,,,,,,,,,,,,,Male,French,1727,1790,Saint-Maixent,France,Paris,France,,,,,,,,,,,,,,
1109,Encyclopedistes,Vineras,huntsman,,,,,Letters,Court,Artisan,,,,,,,,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1110,Encyclopedistes,"VoglÔe, Jean de",engineer,,,,,Sciences,"Government, Nobility",Other,,,,,,,,,,,,Male,French,1723,1777,,,,,,,,,,,,,,,,,,
1111,Encyclopedistes,Pierre-Jacques Willermoz,"physician,professor",,,,,"Sciences_Medicine, Sciences_Natural",Nobility,"Medical, Education",,"Academy of Lyon, SociÈtÈ d'agriculture de Lyon",,,,,,,,,,Male,French,1735,1799,Lyon,France,Lyon,France,,,,,,,,,,,,,,
1112,Encyclopedistes,abbÈ Claude Yvon,"priest,writer",,,,abbÈ,"Letters_Philosophical, Letters_Religious",,,Catholic_Clergy,,,,,,,,,,,Male,French,1714,1791,Mamers,France,Paris,France,,,,,,,,,,,,,,
1113,"Voltaire, Encyclopedistes",Nicolas Lenglet Du Fresnoy,"historian,author,geographer,philosopher",agent diplomatique,,,abbÈ,"Letters_Literary, Letters_Philosophical, Sciences_Natural",Government,,Catholic_Clergy,,,,,,,,,,,Male,French,1674,1755,Beauvais,France,Paris,France, , ,Voltaire, , , , ,,,100003543,http://viaf.org/100003543,0,1,1
1114,"Voltaire, Encyclopedistes, Holbach",CÈsar Chesneau Dumarsais,"philosopher,grammarian,lawyer",,,,,"Letters_Literary, Letters_Philosophical",,Legal,,,,,,,Holbach,,,,,Male,French,1676,1756,Marseilles,France,Paris,France, , ,Voltaire, , , , ,,,46760279,http://viaf.org/46760279,1,1,2
1115,Encyclopedistes,François Quesnay,"economist,surgeon",,,,,"Political Economy, Letters_Literary",Court,Medical,,"AcadÈmie des sciences, Royal Society",Yes,,,,,,,,,Male,French,1694,1774,Merey,France,Versailles,France, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/6/64/Fran%C3%A7ois_Quesnay_02.jpg,7428836,http://viaf.org/7428836,0,0,0
1116,"Voltaire, D'Alembert, Rousseau, Encyclopedistes, Holbach",Charles Marie de La Condamine,"scientist,physicist,mathematician,explorer",,,,,"Sciences_Mathematical, Letters_Literary, Sciences_Natural","Military, Nobility, Elite ",Cultural,,"AcadÈmie des sciences, Academy of Stanislas, French Academy, Royal Society",Yes,,,,Holbach,,,,,Male,French,1701,1774,Paris,France,Paris,France, , ,Voltaire,Rousseau,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/3/36/Charles_Marie_de_La_Condamine_1701-1774.jpg/280px-Charles_Marie_de_La_Condamine_1701-1774.jpg,14772060,http://viaf.org/14772060,14,21,35
1117,"Voltaire, D'Alembert, Encyclopedistes",Jean-Rodolphe Perronet,"academy member,civil engineer",,,,,Sciences_Natural,"Government, Nobility, Elite","Architecture, Other, Education",,"AcadÈmie des sciences, AcadÈmie royale d'architecture, AcadÈmie d'agriculture de France, Royal Swedish Academy of Sciences, Royal Society",Yes,,,,,,,,,Male,French,1708,1794,Suresnes,France,Paris,France, , ,Voltaire, ,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Jean-Rodolphe_Perronet.jpg/220px-Jean-Rodolphe_Perronet.jpg,14798553,http://viaf.org/14798553,3,0,3
1118,"D'Alembert, Encyclopedistes",AndrÈ-François Le Breton,"bookseller,printer",,,,,Sciences_Natural,Government,Publishing,,,,,,,,,,,,Male,French,1708,1779,Paris, France,Paris, France, , , , ,D'Alembert, , ,,,73936729,http://viaf.org/73936729,0,0,0
1119,"Voltaire, Rousseau, Encyclopedistes","Charles de Brosses, baron de Montfalcon","scholar,magistrate","magistrate, conseiller",,baron,,"Letters_Literary, Letters_Antiquarian, Sciences_Natural","Government, Nobility, Elite",Legal,,"Academy of Inscriptions, Academy of Dijon",Yes,,,,,,,,,Male,French,1709,1777,Dijon,France,Paris,France, , ,Voltaire,Rousseau, , , ,,http://upload.wikimedia.org/wikipedia/commons/5/56/Charles_de_Brosses_-_Charles_Nicolas_Cochin_II.jpeg,59079671,http://viaf.org/viaf/59079671/,54,52,106
1120,"Voltaire, D'Alembert, Encyclopedistes",Claude Bourgelat,veterinarian,,,,,"Sciences_Medicine, Sciences_Natural",Government,"Medical, Education",,"AcadÈmie des sciences, AcadÈmie d'agriculture de France, Berlin Academy",Yes,,,,,,,,,Male,French,1712,1779,Lyons,France,Paris,France, , ,Voltaire, ,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Bourgelat.png/220px-Bourgelat.png,41870201,http://viaf.org/41870201,3,5,8
1121,"Voltaire, Rousseau, Encyclopedistes",Charles-…tienne Pesselier,"academic,college principal,poet,author,financier",,,,,"Letters_Literary, Political Economy",,"Education, Finance-banking, Cultural",,"Acadey of Rouen, Academy of Nancy, Academy of Amiens, Academy of Angers",,,,,,,,,,Male,French,1712,1763,Paris,France,Paris,France, , ,Voltaire,Rousseau, , , ,,,12313544,http://viaf.org/12313544,2,0,2
1122,Encyclopedistes,"Charles Benjamin de Langes de Montmirail, baron de Lubières","scholar,aristocrat",,,baron,,Sciences_Mathematical,"Nobility, Elite",,,,,,,,,,,,,Male,French,1714,1790,Berlin,Germany,Geneva,Switzerland, , , , , , , ,,http://upload.wikimedia.org/wikipedia/commons/6/65/Jean-%C3%89tienne_Liotard_-_Portrait_des_Charles-Benjamin_de_Langes_de_Montmirail%2C_Baron_de_Lubi%C3%A8res.jpg,,,0,1,1
1123,Encyclopedistes,François Vincent Toussaint,"writer,professor,journalist,translator",,,,,"Letters_Literary, Letters_Philosophical, Political Economy",,"Legal, Cultural, Education",,Berlin Academy,,,,,,,,,,Male,French,1715,1772,Paris,France,Berlin,Germany, , , , , , , ,,,56619317,http://viaf.org/56619317,0,2,2
1124,"Voltaire, D'Alembert, Encyclopedistes",…tienne Maurice Falconet,"artist,sculptor",,,,,Letters_Literary,Elite,"Artist, Education, Artisan",,"AcadÈmie des beaux-arts, AcadÈmie royale de peinture et de sculpture",Yes,,,,,,,,,Male,French,1716,1791,Paris,France,Paris,France, , ,Voltaire, ,D'Alembert, , ,,,17248017,http://viaf.org/17248017,2,5,7
1125,"Voltaire, Encyclopedistes",Nicolas BeauzÈe,"academy member,translator,grammarian,professor",,,,,Letters_Literary,,Education,,French Academy,Yes,,Yes,,,,,,,Male,French,1717,1789,Verdun,France,Paris,France, , ,Voltaire, , , , ,,,54157180,http://viaf.org/54157180,1,0,1
1126,"Voltaire, D'Alembert, Encyclopedistes",Pierre Jean Grosley,"author,travel writer",,,,,Letters_Literary,"Military, Government","Legal, Cultural",,"Academy of Inscriptions, Academy of Troyes, SociÈtÈ royale de Nancy, Royal Society",Yes,,Yes,,,,,,,Male,French,1718,1785,Troyes,France,Troyes,France, , ,Voltaire, ,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/1/10/Pierre-Jean_Grosley.jpg,40093,http://viaf.org/40093,5,0,5
1127,"Voltaire, D'Alembert, Encyclopedistes",Jean-Martin de Prades,theologian,,,,abbÈ,"Letters_Religious, Letters_Philosophical ",Nobility,,Catholic_Clergy,Berlin Academy,,,Yes,,,,,,,Male,French,1720,1782,Castelsarrasin,France,Glogów,Poland, , ,Voltaire, ,D'Alembert, , ,,http://upload.wikimedia.org/wikipedia/commons/7/72/Jean-Martin_de_Prades.jpg,61556168,http://viaf.org/61556168,7,6,13
1128,"Rousseau, Encyclopedistes",Alexandre Deleyre,"politician,revolutionary,philosopher",,,,,"Letters_Philosophical, Political Economy, Letters_Literary","Government, Court",Cultural,,Academy of La Rochelle,,,Yes,Yes,,,,,,Male,French,1721,1797,Portets,France,Paris,France, , , ,Rousseau, , , ,,,,,15,63,78
1129,"Voltaire, Encyclopedistes, Holbach, Epinay",Joseph François Edouard de Corsembleu Desmahis,playwright,,,,,Letters_Literary,,"Cultural, Artist",,,,,,,"Holbach, Epinay",,,,,Male,French,1722,1761,Sully-sur-Loire,France,Paris,France, , ,Voltaire, , , , ,,,27192940,http://viaf.org/27192940,3,2,5
1130,"Encyclopedistes, Holbach",Nicolas Antoine Boulanger,"civil engineer,man of letters,scholar",,,,,"Sciences_Mathematical, Letters_Literary, Political Economy",,Other,,,,,,,Holbach,,,,,Male,French,1722,1759,Paris,France,Paris,France, , , , , , , ,,,27061505,http://viaf.org/27061505,0,5,5
1131,"D'Alembert, Encyclopedistes",Etienne-Hyacinthe de Ratte,"aristocrat,scholar,judge",,,,,Sciences_Mathematical,"Nobility, Government",Legal,,"Academy of Montpellier, SociÈtÈ royale des sciences de Montpellier, SociÈtÈ libre des Sciences et Belles-Lettres de Montpellier",,Yes,,,,,,,,Male,French,1722,1805,Montpellier, France,Montpellier, France, , , , ,D'Alembert, , ,,,54932174,http://viaf.org/54932174,0,0,0
